timestamp,guild_id,thread_id,user_id,feedback_score
2024-05-10T10:37:42.245696-06:00,1.2353E+18,1.23852E+18,1.14873E+18,NaN
2024-05-10T10:46:33.107789-06:00,1.2353E+18,1.23852E+18,9.31006E+17,NaN
2024-05-10T10:49:40.360067-06:00,1.2353E+18,1.23852E+18,1.14901E+18,NaN
2024-05-10T11:16:00.196891-06:00,1.2353E+18,1.23853E+18,7.03406E+17,5
2024-05-10T11:47:08.522206-06:00,1.2353E+18,1.23854E+18,1.19447E+18,NaN
2024-05-10T12:15:54.135978-06:00,1.2353E+18,1.23854E+18,7.03406E+17,NaN
2024-05-10T12:43:29.972758-06:00,1.2353E+18,1.23855E+18,8.84013E+17,NaN
2024-05-10T12:45:47.181406-06:00,1.2353E+18,1.23855E+18,1.19833E+18,NaN
2024-05-10T12:49:46.297223-06:00,1.2353E+18,1.23855E+18,1.14939E+18,NaN
2024-05-10T13:46:22.578371-06:00,7.47511E+17,1.23856E+18,1.01928E+18,NaN
2024-05-10T13:51:08.848493-06:00,1.2353E+18,1.23857E+18,1.2349E+18,NaN
2024-05-10T14:13:16.076255-06:00,7.47511E+17,1.23857E+18,1.01928E+18,NaN
2024-05-10T16:39:20.931491-06:00,7.47511E+17,1.23861E+18,1.01928E+18,NaN
2024-05-10T16:49:21.637693-06:00,7.47511E+17,1.23861E+18,7.53256E+17,NaN
2024-05-10T16:58:08.162431-06:00,1.2353E+18,1.23862E+18,1.14901E+18,NaN
2024-05-10T17:00:26.251050-06:00,7.47511E+17,1.23861E+18,1.14865E+18,NaN
2024-05-10T17:15:09.690406-06:00,7.47511E+17,1.23862E+18,4.0631E+17,NaN
2024-05-10T17:16:56.098760-06:00,7.47511E+17,1.23862E+18,1.01928E+18,NaN
2024-05-10T17:44:14.585662-06:00,7.47511E+17,1.23862E+18,4.39102E+17,5
2024-05-10T17:54:30.350554-06:00,7.47511E+17,1.23862E+18,1.06211E+18,NaN
2024-05-10T18:20:31.697948-06:00,7.47511E+17,1.23864E+18,1.06211E+18,NaN
2024-05-10T18:44:41.699337-06:00,7.47511E+17,1.23863E+18,1.14865E+18,NaN
2024-05-10T21:06:08.917601-06:00,1.2353E+18,1.23868E+18,5.84483E+17,NaN
2024-05-10T23:11:39.225067-06:00,1.2353E+18,1.23871E+18,5.84483E+17,5
2024-05-10T23:33:23.831856-06:00,1.2353E+18,1.2387E+18,7.06359E+17,NaN
2024-05-10T23:48:27.370591-06:00,1.2353E+18,1.23872E+18,1.23582E+18,NaN
2024-05-11T11:53:16.272335-06:00,7.47511E+17,1.2389E+18,5.93865E+17,4
2024-05-11T12:30:48.482127-06:00,7.47511E+17,1.23891E+18,1.14873E+18,NaN
2024-05-11T12:37:29.662170-06:00,7.47511E+17,1.23891E+18,5.93865E+17,NaN
2024-05-11T13:01:49.474845-06:00,7.47511E+17,1.23891E+18,5.93865E+17,5
2024-05-11T13:26:36.199123-06:00,7.47511E+17,1.23892E+18,1.14873E+18,NaN
2024-05-11T13:40:34.420869-06:00,1.2353E+18,1.23893E+18,1.14901E+18,NaN
2024-05-11T14:20:18.461484-06:00,1.2353E+18,1.23893E+18,1.14901E+18,NaN
2024-05-11T14:54:58.720556-06:00,7.47511E+17,1.23895E+18,1.03778E+18,NaN
2024-05-11T21:38:33.496386-06:00,7.47511E+17,1.23904E+18,1.03778E+18,NaN
2024-05-11T21:49:08.383043-06:00,7.47511E+17,1.23905E+18,1.06211E+18,NaN
